Date,sentiment_compound,DASH,ETH,LTC,XRP,BTC_Price
11/22/15,,2.095942764,0.946400151,3.122895052,0.004256294,323.9188394
11/23/15,0.061733333,2.080286009,0.921548009,3.123599433,0.004223993,323.1823507
11/24/15,-0.080366667,2.078691197,0.865305506,3.199331595,0.004205319,321.5075821
11/25/15,0.105,2.022156412,0.800625136,3.393524186,0.00395065,323.8237734
11/26/15,-0.3625,2.09872379,0.850615833,3.496249743,0.004101548,347.5887991
11/27/15,0,2.093616388,0.90787824,3.557668904,0.004233258,357.8409364
11/28/15,,2.0914511,0.856261265,3.48313718,0.004056732,354.6094542
11/29/15,0.6114,2.072094224,0.837573862,3.515012496,0.00406942,363.3410821
11/30/15,0.21075,2.164498465,0.901049623,3.592533677,0.004216788,376.1630241
12/1/15,0.39055,2.213595756,0.86985501,3.424589259,0.004238516,364.7603752
12/2/15,0.802,2.323888805,0.785945687,3.319275135,0.004232417,355.6653288
12/3/15,-0.02035,2.367790594,0.829673476,3.384206957,0.004756532,363.0940239
12/4/15,,2.269088836,0.810283918,3.306753483,0.005039748,361.0134768
12/5/15,0.4019,2.266080523,0.813145028,3.350011566,0.004868749,376.5466817
12/6/15,,2.332525816,0.806449386,3.586457797,0.005422222,392.9146136
12/7/15,,2.299505957,0.787725683,3.608617191,0.006648103,392.4500213
12/8/15,0.578366667,2.43921657,0.753468296,3.497136277,0.008125814,397.9340864
12/9/15,0.6124,2.504300997,0.822261841,3.619853184,0.008526244,414.9023833
12/10/15,0.3348,2.449035762,0.838426678,3.586272055,0.007652198,415.428783
12/11/15,0.4019,2.589937021,0.976897277,3.683472764,0.008572256,435.8035674
12/12/15,0.6901,2.685779714,0.954739018,3.560474258,0.008544996,432.439088
12/13/15,0.6249,2.772800113,0.977355158,3.522861557,0.007375889,434.1311683
12/14/15,0.5256,2.608969392,0.976845141,3.606685935,0.006157328,441.0693635
12/15/15,,2.647937887,0.992673253,3.713936857,0.00658606,455.4675252
12/16/15,,2.600625931,0.937310263,3.707432362,0.006629813,454.0967886
12/17/15,0.251883333,2.580344633,0.908464611,3.698207776,0.006149037,453.8034614
12/18/15,0.2678,2.624352297,0.895989776,3.712594378,0.006199457,460.9261715
12/19/15,-0.098666667,2.595109699,0.950156351,3.687376919,0.006317676,460.4720035
12/20/15,,2.516262526,0.917314049,3.516226931,0.00628973,446.3967382
12/21/15,,2.534152081,0.888954825,3.402478694,0.006074324,437.3163574
12/22/15,0.186408333,2.50812033,0.854843561,3.46576134,0.005786351,437.6967106
12/23/15,,2.62609933,0.835366724,3.530585992,0.005795251,440.7035097
12/24/15,0.8682,2.865387646,0.865504188,3.592672848,0.006337948,453.6827478
12/25/15,,3.034729087,0.927801273,3.719399344,0.006602694,454.7309861
12/26/15,0,2.74349171,0.863849579,3.520434592,0.006371596,425.9088271
12/27/15,,2.887664655,0.844411046,3.452793851,0.00636348,420.8650679
12/28/15,0,3.031294802,0.843543698,3.450483548,0.006138321,424.5035294
12/29/15,,3.567585059,0.903511542,3.440933147,0.006113641,427.2285782
12/30/15,,3.314331354,0.963550407,3.485163891,0.006094728,428.9041849
12/31/15,0.4795,3.366053108,0.928104169,3.445522211,0.005830405,426.1992023
1/1/16,0.664988889,3.404648674,0.949781671,3.496171208,0.00604292,432.8739277
1/2/16,0.162428571,3.279191039,0.98486974,3.505493191,0.006080407,433.695193
1/3/16,0.2714,3.327873427,0.937912648,3.471853842,0.005924643,429.0111004
1/4/16,0.4389,3.393200032,0.9547645,3.471480966,0.006010302,432.3957917
1/5/16,0.08695,3.363913472,0.954371053,3.470645659,0.005963658,432.1491072
1/6/16,0,3.258167013,0.912909462,3.390651716,0.005652291,430.1591049
1/7/16,0,3.278234315,0.953334882,3.512245158,0.005768314,447.8505006
1/8/16,0.425333333,3.300973302,0.991419426,3.605280669,0.006060305,454.9778232
1/9/16,0.19765,3.163838844,1.008551598,3.572596246,0.005975404,451.6556569
1/10/16,,3.200768317,1.032769401,3.540496267,0.005827475,445.8664612
1/11/16,-0.0432,3.076727574,1.16319831,3.530779599,0.005833003,447.6594481
1/12/16,0,3.183216897,1.148206281,3.581260969,0.00590998,445.3639966
1/13/16,,3.406606393,1.149357019,3.467410308,0.005550762,431.2946148
1/14/16,0.3182,3.821058498,1.353725378,3.531404218,0.005783159,431.5790512
1/15/16,-0.1637,4.107407336,1.324234753,3.244694034,0.005367036,396.3837154
1/16/16,-0.11565,4.359805652,1.215172563,2.947546286,0.005088921,372.2692833
1/17/16,0.5356,4.567939849,1.417773179,3.017938402,0.005333461,384.8095807
1/18/16,0.182,4.122918529,1.360085195,3.015013979,0.005259186,382.7646242
1/19/16,0.250679167,4.196602556,1.440737354,3.044478912,0.005059845,382.1635177
1/20/16,-0.0683,4.706491698,1.475675632,3.161846601,0.005161989,400.7755549
1/21/16,0.6431,5.598272325,1.598372632,3.277248365,0.005427222,413.3451512
1/22/16,-0.0351,4.676903715,1.836330365,3.116775603,0.005121092,391.5207857
1/23/16,-0.0516,4.224099874,2.084761867,3.065942891,0.004991151,388.7189395
1/24/16,0.5719,4.006597898,2.445554712,3.13992142,0.005071804,398.7267624
1/25/16,0.3494,4.369939577,2.470069234,3.105691135,0.005395631,394.9949361
1/26/16,0.043833333,4.274484746,2.398773609,3.267751602,0.006429466,393.7211406
1/27/16,0.218973611,4.310633271,2.574129659,3.253994293,0.006212322,394.4331127
1/28/16,0,4.383664865,2.530388691,3.122626819,0.007146994,383.422435
1/29/16,0.4588,4.239613834,2.487533563,3.047140197,0.00665662,375.4438951
1/30/16,0,4.106183278,2.331001557,3.061484292,0.006276989,378.1318833
1/31/16,,4.14391681,2.227999121,3.056965658,0.006568792,375.3595435
2/1/16,0.318,4.135986705,2.29136438,3.026730768,0.006759396,372.4184954
2/2/16,,4.144654126,2.467146032,3.056453527,0.006821475,373.1660107
2/3/16,,4.110563237,2.464450786,3.047561398,0.006605418,370.4665289
2/4/16,0.485216667,4.221320297,2.474207837,3.06951608,0.007109103,381.1851237
2/5/16,-0.004475,4.327262542,2.577122172,3.147905741,0.008039532,386.515953
2/6/16,0.05905,4.224798084,2.838696632,3.035030072,0.008307485,376.0744747
2/7/16,,4.175317161,3.126324718,3.045624603,0.007814298,376.048999
2/8/16,0,4.045719262,3.57470265,3.026073474,0.007603567,374.5599367
2/9/16,0.089875,3.844310367,4.222819958,2.97918605,0.007603064,372.6992109
2/10/16,,3.590206751,5.197280368,3.013818683,0.007691458,377.0322602
2/11/16,0.5154,3.680323,5.824422565,2.997172621,0.00750975,376.0516004
2/12/16,0.292675,3.645255068,4.785758505,3.020080411,0.007831999,380.5635985
2/13/16,-0.5574,3.701788784,4.827452903,3.070948207,0.008284357,387.8444159
2/14/16,,3.870976329,5.368486834,3.103429253,0.008351037,398.0475221
2/15/16,0.010033333,3.719250601,4.532012272,3.131678042,0.008120863,402.0229071
2/16/16,-0.014766667,3.557846068,3.858735802,3.12766153,0.007631466,403.78128
2/17/16,0.52015,3.359802405,4.038522124,3.169316684,0.007715835,414.8298549
2/18/16,0.6486,3.593298926,4.531008614,3.21613002,0.00813783,419.6921103
2/19/16,,3.47575623,4.218391857,3.309411249,0.007830366,419.1844904
2/20/16,,3.900759169,4.445416208,3.428174702,0.007827199,432.9203081
2/21/16,,4.082453275,5.254668091,3.43327433,0.008012829,436.9045161
2/22/16,,4.004820539,5.79086705,3.484979444,0.008093543,436.3096182
2/23/16,0,3.957672154,5.976375293,3.361191307,0.008095504,425.4074817
2/24/16,0.59495,3.88208638,6.024449306,3.333376614,0.008044463,420.5155892
2/25/16,0.528022222,3.891958643,5.917360913,3.323557249,0.007966134,421.9350724
2/26/16,0.3818,3.93421462,6.18217926,3.332883263,0.007737735,423.7532994
2/27/16,0.032866667,4.011943253,6.505191481,3.394878498,0.007794838,431.3690196
2/28/16,,3.866428433,6.239673967,3.369440423,0.007673767,429.1816075
2/29/16,,3.970221636,7.247982459,3.436858085,0.008011497,435.6442001
3/1/16,0.1582,3.946537946,8.203958647,3.377659464,0.007906439,432.7553025
3/2/16,,4.323073405,9.497960554,3.322048302,0.008193526,428.755955
3/3/16,-0.52535,4.724624037,9.372610132,3.281862604,0.00820672,418.923926
3/4/16,,5.180875557,11.63833239,3.266678233,0.008057595,416.4131951
3/5/16,,4.723760107,10.61154026,3.123279202,0.007493078,397.089441
3/6/16,-0.0169375,4.384832663,9.885157023,3.149405854,0.007604603,401.5101996
3/7/16,,4.309096689,9.452276772,3.207634217,0.007758877,408.3619631
3/8/16,0,4.584638849,10.93665634,3.233330104,0.007939873,411.3923699
3/9/16,0,4.904595483,11.44954673,3.229779582,0.008050972,410.9735625
3/10/16,0.019920833,5.082201117,10.89687341,3.317850916,0.008809037,414.1531032
3/11/16,0.2439,5.279545041,13.08182098,3.307330913,0.008540246,419.2560772
3/12/16,,5.702562705,14.42540374,3.258350789,0.008398673,412.711199
3/13/16,-0.4767,5.517251912,13.09025244,3.264118902,0.008283562,411.9125856
3/14/16,0.249235,5.532506739,12.50582855,3.289901373,0.008020713,413.2258043
3/15/16,0.4404,6.170714533,13.16675771,3.281586769,0.008097075,415.234623
3/16/16,,5.939133419,11.22882019,3.260796707,0.008106507,415.2923602
3/17/16,-0.3595,5.923217044,9.923767447,3.249142456,0.008097483,418.6909756
3/18/16,0.316475,5.965274352,10.64837527,3.193757492,0.007945919,411.4924488
3/19/16,,5.9118763,10.045313,3.145309506,0.007798652,408.0927409
3/20/16,,6.177021876,11.22773527,3.178326191,0.007908003,411.2325867
3/21/16,0,5.958176962,11.36300834,3.174208895,0.007984436,410.0891434
3/22/16,,6.328747202,11.94598346,3.215639129,0.00822957,415.4250483
3/23/16,,6.563798748,11.43139698,3.224604221,0.00813149,416.3589391
3/24/16,0.024766667,7.20233119,10.77590496,3.213524174,0.008068758,415.9153465
3/25/16,0,7.116137616,10.90226919,3.221098644,0.008035514,415.4867784
3/26/16,0.4003,6.908100047,10.30383605,3.260409685,0.007877347,416.3502527
3/27/16,0.9312,6.92128657,11.2771793,3.260739088,0.007422892,422.9568212
3/28/16,,7.100388881,11.82427134,3.268272804,0.007531167,423.0992936
3/29/16,,6.94455052,11.97411622,3.227758569,0.007241207,416.4006219
3/30/16,,6.785982369,11.55894117,3.231667595,0.007317039,412.6925718
3/31/16,0.2781,6.901027795,11.64316909,3.249159478,0.00736247,415.4892889
4/1/16,0.072533333,7.069605213,11.41003071,3.238626875,0.007349377,416.3953003
4/2/16,,6.843513517,11.56658544,3.248818043,0.007383372,419.5097882
4/3/16,0.32905,6.923117349,11.22442598,3.210589485,0.007380954,418.6587756
4/4/16,0,7.081103913,10.52517684,3.223789298,0.007294077,418.7185256
4/5/16,0.7345,7.062640108,10.5919551,3.231769119,0.007189543,421.6740716
4/6/16,,7.000229736,10.28099149,3.25660361,0.006874579,422.271416
4/7/16,0.78955,6.952065932,9.824033338,3.231930345,0.006661062,421.5861928
4/8/16,0.46295,6.714244904,9.547425585,3.241328177,0.006346973,422.0061787
4/9/16,,6.463884666,8.299374755,3.19500635,0.005817282,417.308587
4/10/16,,6.437061618,8.466909121,3.239893395,0.006075347,420.7304062
4/11/16,0.0111,6.380328699,7.658251623,3.236948175,0.00582373,421.7038535
4/12/16,0.5785,6.493375026,7.954469252,3.247021782,0.005723035,425.8210518
4/13/16,0.17,6.404148992,8.451730949,3.247168988,0.006124809,425.0388089
4/14/16,0.210175,6.067350655,8.258184755,3.234798319,0.006337423,424.4757783
4/15/16,,6.278522039,8.319078298,3.252237658,0.006377541,428.0228759
4/16/16,,6.381294847,9.326138943,3.275476295,0.006543677,430.5050693
4/17/16,-0.102066667,6.226364646,9.021594814,3.271332348,0.006946987,428.5618171
4/18/16,-0.3612,6.326489567,8.947341738,3.247240882,0.006994856,428.3439057
4/19/16,,6.344701129,8.410848395,3.224938696,0.007125775,430.8207252
4/20/16,0.189475,6.209708537,8.239447437,3.267498711,0.00726981,438.9981984
4/21/16,0.4199,6.220130527,7.938196011,3.331785843,0.00720021,445.5575568
4/22/16,,6.351846322,8.178821506,3.320632915,0.007351374,447.4360086
4/23/16,-0.3595,6.356518648,8.071263822,3.555996402,0.007092917,448.6348419
4/24/16,-0.20995,6.19111421,7.532744622,3.772730025,0.007030187,455.9135268
4/25/16,0.349445,5.972816315,7.280952625,3.966712515,0.007002802,462.5364406
4/26/16,0.192461765,6.469501321,7.858958476,4.088168916,0.006810355,466.7823963
4/27/16,,6.565136784,7.660504589,3.902134121,0.006864387,457.0164156
4/28/16,0.056666667,6.463762776,7.410979914,3.699311293,0.006592354,444.8281854
4/29/16,,6.708736542,8.64983562,3.72977002,0.006758009,452.0407346
4/30/16,,6.822922467,8.758675586,3.713062667,0.006828917,453.4473467
5/1/16,,6.884067249,9.902566081,3.739657069,0.006747108,452.2190475
5/2/16,-0.063875,6.780882467,9.568631181,3.7159985,0.006497864,445.6697102
5/3/16,0.0386,6.859608827,9.655528598,3.778339358,0.006331744,448.106435
5/4/16,0.31245,6.80839768,9.733032882,3.73017895,0.006243379,448.1965999
5/5/16,0.1240375,6.675311698,9.337135355,3.727179865,0.00636609,448.3162029
5/6/16,0.0301,6.528949025,9.22729001,3.924023104,0.006381183,454.1767001
5/7/16,,6.744073226,9.319547128,3.942757447,0.006392055,459.8600678
5/8/16,,6.617101215,9.397432672,4.003164228,0.006342246,458.9179505
5/9/16,0.100885714,6.789425206,9.488652945,4.015062009,0.00634967,461.1234711
5/10/16,0.31195,6.791949987,9.813642356,3.889158783,0.006173311,455.5949299
5/11/16,0.169738889,6.815092051,10.24153352,3.856571417,0.006139657,453.7810169
5/12/16,0.208105,6.841608482,10.54456522,3.867502777,0.005998439,451.6897068
5/13/16,0.196140476,6.895445792,10.09386989,3.98029376,0.005988723,455.070143
5/14/16,0.012475,6.97167719,10.09275789,4.042553973,0.00589413,455.1451799
5/15/16,0.3612,7.436403656,10.98948088,4.093371643,0.005933687,456.7888465
5/16/16,0.052561111,7.303601226,11.88707684,4.010955612,0.005974439,456.0640489
5/17/16,0.39505,7.320050461,13.10749876,3.968279816,0.005939316,453.7292607
5/18/16,0.4658375,7.750200005,14.25354489,3.96443516,0.006242095,454.631846
5/19/16,0.014561111,8.203715917,14.36150023,3.905237866,0.006117694,445.8960498
5/20/16,0.27001875,8.013382285,13.50603095,3.923179495,0.005921062,440.5552218
5/21/16,0,8.19338112,14.11658251,3.956527512,0.00595508,441.7714854
5/22/16,0.4939,7.979923344,13.91735337,3.947969082,0.005849385,440.7976716
5/23/16,-0.008577778,7.845039747,12.55548925,3.944489332,0.005769712,441.1094956
5/24/16,0.09641,7.559462353,12.19680935,3.989271462,0.005675392,444.7799567
5/25/16,-0.107788889,7.447067011,12.35713054,4.039889385,0.005529154,448.0675875
5/26/16,0.2661,6.982804324,10.78087464,4.256376262,0.005369505,450.840035
5/27/16,0.060466667,7.199918562,10.64072494,4.300014576,0.00511495,469.692339
5/28/16,0.128133333,7.736294922,11.46262681,4.304863272,0.005230486,495.7806371
5/29/16,0.08895,7.9973492,12.20755423,4.44844336,0.005570781,522.0975432
5/30/16,0.238425,8.130627015,13.67605738,4.598031328,0.00560817,530.0727581
5/31/16,-0.034044444,8.252745455,13.88783349,4.694349351,0.005714405,534.5561716
6/1/16,0.27229,8.044967447,13.79971302,4.704440214,0.005689136,534.1911932
6/2/16,0.15175,7.843100843,12.9783888,4.604521326,0.005532948,535.6193445
6/3/16,0.1168375,7.822199725,13.33994254,4.707055272,0.00563864,559.9444311
6/4/16,0.29985,7.741023857,13.81675762,4.784413989,0.005767721,575.0469936
6/5/16,-0.0084,7.635510813,13.72420117,4.888057214,0.005666705,575.8846658
6/6/16,0.219303333,7.877447938,14.26909088,4.848857697,0.005787193,582.7988987
6/7/16,0.477716071,7.94216168,14.59385813,4.750105456,0.005699438,579.211224
6/8/16,0.092375,7.879686629,14.51473226,4.737792559,0.005736232,578.2492316
6/9/16,0.27602,8.034357179,14.09090554,4.819364843,0.005687258,577.3865673
6/10/16,0.046785,7.575173379,13.69510843,4.859860413,0.005609447,577.6978925
6/11/16,0.6908,7.055537943,13.5704759,4.809693581,0.005224129,590.2971042
6/12/16,0.0601875,7.199620693,15.62124567,4.934340896,0.005317316,643.7429088
6/13/16,0.224169444,8.098580549,18.45012884,5.216490303,0.007932619,692.8051592
6/14/16,0.17335,8.305467006,18.33989752,5.146734666,0.006879374,683.1552683
6/15/16,0.264681944,7.82292951,18.11672758,4.989552822,0.006094359,685.5297424
6/16/16,0.196533333,8.276938895,16.20821147,5.524260877,0.006540853,739.9154947
6/17/16,0.226363333,8.263816066,11.84825456,5.485324833,0.006435779,744.8818489
6/18/16,0.0358125,8.184508208,12.24287454,5.552127947,0.007052054,758.2854222
6/19/16,0.11230873,8.20912758,11.59868241,5.464278166,0.006680102,755.6676568
6/20/16,0.1423625,8.718181076,13.49929229,5.344994493,0.006814052,744.7051331
6/21/16,0.122466667,8.099362776,14.67810928,4.490215069,0.00713841,674.7079389
6/22/16,0.3243875,7.795204247,14.20596697,4.07957686,0.006931031,639.3940267
6/23/16,0.1357375,6.450091412,12.46864656,3.818801217,0.005786987,592.3220912
6/24/16,0.4311,6.680872195,14.03674945,4.178715138,0.006300365,661.1085576
6/25/16,0.30085,7.286849296,14.84104246,4.346289117,0.006766834,673.987476
6/26/16,0,6.808010038,13.87683338,4.09921351,0.006345729,638.4033598
6/27/16,-0.184571429,6.925134165,12.44480119,4.081047012,0.006815577,642.3729926
6/28/16,0.245153125,7.117877765,12.48902221,4.13105342,0.00697107,649.0754087
6/29/16,0.3447625,6.878338573,12.05920075,3.999724158,0.006386932,634.8839048
6/30/16,0.118694444,7.089734899,11.80982224,4.168023693,0.00664707,660.742585
7/1/16,0.203036111,7.023444896,11.84585205,4.454051319,0.006563872,677.3861952
7/2/16,0,7.309603374,12.24111398,4.475981913,0.006792438,690.990673
7/3/16,0.082316667,7.054458368,11.5565752,4.419315147,0.006726753,673.3486532
7/4/16,0.515911111,6.896847784,10.19522954,4.406138284,0.006608099,671.5548131
7/5/16,0.316725,6.987282002,10.64548382,4.438425975,0.006559558,672.7752232
7/6/16,0.283693333,7.375302521,10.56206007,4.377122505,0.006690396,673.7558884
7/7/16,0.179512,7.052580676,10.54825418,4.077278389,0.006408025,638.2495263
7/8/16,0.300775,7.206833269,10.95657548,4.111720173,0.006471194,649.0666148
7/9/16,0.135075,7.443052797,10.90559959,4.128877398,0.006459963,649.242538
7/10/16,0,7.905092869,10.51350011,4.103073809,0.006339699,647.568829
7/11/16,0.399925,7.944013965,10.43167306,4.113173354,0.006254083,651.4669433
7/12/16,0.036508333,7.803840566,10.46327583,4.159367135,0.00638803,660.6028815
7/13/16,0.24487,7.807172279,11.20865779,4.187395694,0.006443136,662.8741186
7/14/16,0.424725,8.011118254,11.94589138,4.140470006,0.006397319,659.5173973
7/15/16,0.1727,8.24150044,11.78949666,4.157916489,0.006619743,664.6328443
7/16/16,0.22735,8.098281236,11.12240598,4.118719164,0.006521847,664.139223
7/17/16,-0.5423,8.161496913,11.22662992,4.150376319,0.006472316,672.7979728
7/18/16,-0.19278,8.522522416,11.6405785,4.185332211,0.006496599,676.7290325
7/19/16,0.044914286,8.469523183,12.40282995,4.155009789,0.006377187,671.9902491
7/20/16,0.149761111,8.713482143,12.4829702,4.158907597,0.006448074,668.8873765
7/21/16,0.028884848,9.368961208,13.88243921,4.111596932,0.00642382,664.9916678
7/22/16,0.356744444,9.37338861,14.52106611,4.049216563,0.006355304,657.8989245
7/23/16,-0.059633333,9.238913479,13.11806996,4.026202667,0.00626383,654.5276807
7/24/16,0,9.14418741,13.40812302,4.048577006,0.006218031,658.6897076
7/25/16,0.1514,8.932509759,12.56492066,3.986693795,0.005982201,656.6631301
7/26/16,0.124127778,9.097257897,12.68804295,3.939819108,0.005911187,652.4488837
7/27/16,0.0839375,9.173343074,12.80624656,3.951155568,0.005883377,654.4357049
7/28/16,0.067375,9.367854132,12.70514708,4.0643285,0.00609013,656.2640378
7/29/16,0.316072222,9.302037089,12.61894106,4.072614814,0.006104542,655.6973322
7/30/16,0.33055,9.620549225,12.39935522,4.101982628,0.006123996,655.6741353
7/31/16,0.0722,10.30167063,11.75958824,4.015991442,0.005979317,635.4215756
8/1/16,-0.071172222,10.54803549,10.05798042,3.969314733,0.00607752,619.5229837
8/2/16,0.350816667,9.371255953,9.730825467,3.717642141,0.005655546,559.9550156
8/3/16,0.318803333,8.947239425,10.37522445,3.587667482,0.005509786,549.330649
8/4/16,0.320480556,9.654632434,10.98702448,3.745563166,0.005936035,576.314078
8/5/16,0,10.22406918,10.60123847,3.702379958,0.006461857,573.8771573
8/6/16,-0.06355,10.20510832,10.72083873,3.690800085,0.006040258,578.5687657
8/7/16,0.1974,10.33681182,11.10731451,3.780062712,0.006050898,592.6442331
8/8/16,0.067966667,10.45157679,11.939466,3.738969583,0.006209518,591.3826641
8/9/16,0.379158333,10.30222732,12.10714998,3.732804886,0.006144748,587.4519629
8/10/16,0.27942,10.82102599,11.83224076,3.642180235,0.006185488,592.4797247
8/11/16,-0.10578,12.1450828,11.92877156,3.773389221,0.006157631,592.6497681
8/12/16,0.1121125,12.97895629,11.65710794,3.710747325,0.00611524,586.8751986
8/13/16,0,14.40864111,11.63747213,3.735559496,0.006049665,586.7764168
8/14/16,0,13.65577908,11.26387423,3.645534954,0.006098865,574.822368
8/15/16,-0.1077125,12.11063322,11.03764716,3.567317436,0.006136186,568.1654105
8/16/16,0.171711111,12.5616661,10.93612423,3.61795063,0.006051294,574.1265999
8/17/16,0.162416667,13.35689723,10.88012539,3.622112277,0.006012753,574.2839553
8/18/16,0.248492857,14.06662846,10.73244647,3.602943756,0.006147751,574.0197072
8/19/16,0.165519444,13.29357663,11.01204056,3.573938278,0.006065138,573.8067741
8/20/16,0,13.30727377,10.99573287,3.573577982,0.005949385,577.0499452
8/21/16,-0.068,13.94191894,11.14917959,3.626900343,0.00581477,580.8961042
8/22/16,0.364805,13.21120437,11.02970041,3.909704825,0.005948936,583.2290093
8/23/16,0.16598,13.25015448,11.09462308,3.903121305,0.006099983,582.6154194
8/24/16,0.084408333,12.77241444,11.28650125,3.827320355,0.006122432,579.7757976
8/25/16,0.20095,12.38252282,11.24662331,3.791584691,0.0059585,575.1448169
8/26/16,0.184066667,12.72581596,11.30837523,3.785582562,0.006019838,577.7195664
8/27/16,0.2294,12.52469938,11.01002874,3.726213604,0.005945023,572.1870395
8/28/16,0.27685,11.68114317,10.88744256,3.746173495,0.006131966,572.0117352
8/29/16,0.027166667,11.56726736,11.11889294,3.769917877,0.006025426,574.3971559
8/30/16,0.197957143,11.83032131,11.44880943,3.788996351,0.005962292,575.5108216
8/31/16,0.136211111,11.55979546,12.19796053,3.815661676,0.005922619,572.7871472
9/1/16,0.131180952,11.38294885,12.02231732,3.796749752,0.005900878,571.2370275
9/2/16,0.142075,11.05735844,11.63370707,3.754020808,0.005816788,572.5184738
9/3/16,0.4107,10.62763122,11.23968212,3.810564049,0.005696398,583.0499939
